date,temp,high_temp,low_temp,rain,wind,humidity,sunshine,sunlight
2022-04-13,12.4,16.8,9.5,10.0,2.6,83,0.2,3.81
2022-04-12,19.0,26.2,12.8,0.2,2.0,72,9.1,21.62
2022-04-11,18.6,25.4,11.8,0.1,1.8,66,9.1,22.63
2022-04-10,17.7,25.4,9.5,0.0,1.9,52,10.8,23.66
2022-04-09,16.9,24.8,8.6,0.0,2.4,48,10.9,22.75
2022-04-08,12.5,21.1,3.0,0.0,1.6,49,11.8,25.03
2022-04-07,11.7,18.3,6.1,0.6,2.2,51,9.2,22.23
2022-04-06,12.0,19.4,5.1,0.0,1.8,48,10.5,22.82
2022-04-05,10.7,18.2,2.1,0.0,1.9,43,9.4,20.42
2022-04-04,9.9,18.1,1.9,0.0,1.6,53,11.5,24.61
2022-04-03,8.6,16.5,0.7,0.0,1.5,56,11.6,24.35
2022-04-02,7.6,14.5,0.9,0.0,1.6,58,11.3,24.29
2022-04-01,7.9,13.9,2.7,0.1,1.7,63,9.6,21.23
2022-03-31,9.6,13.4,5.9,1.0,2.1,78,1.8,10.14
2022-03-30,11.5,18.5,3.7,0.7,1.3,75,3.5,11.61
2022-03-29,9.2,17.3,0.7,0.0,1.4,58,11.3,23.49
2022-03-28,7.0,13.8,0.2,0.0,1.5,48,10.4,22.14
2022-03-27,9.3,16.1,3.9,0.0,2.5,54,10.5,21.05
2022-03-26,11.7,16.1,8.0,27.7,2.9,85,2.3,7.55
2022-03-25,12.0,17.6,4.4,11.8,2.1,72,2.7,11.54
2022-03-24,7.7,14.4,1.1,0.0,1.5,66,6.6,15.15
2022-03-23,5.5,10.4,1.6,0.0,1.5,65,2.5,10.0
2022-03-22,6.6,12.6,1.2,0.0,1.8,55,10.0,20.84
2022-03-21,5.6,11.5,-0.6,0.0,1.4,59,7.1,16.91
2022-03-20,4.7,9.2,0.9,0.1,1.5,74,4.2,13.0
2022-03-19,3.7,6.4,1.7,10.4,1.8,86,1.2,5.35
2022-03-18,6.4,8.7,4.7,6.9,2.8,79,0.2,5.2
2022-03-17,8.9,12.1,6.4,5.8,2.3,77,0.6,5.11
2022-03-16,10.6,19.2,2.4,0.0,1.3,62,9.2,18.83
2022-03-15,8.5,15.8,2.7,0.0,1.7,69,9.2,19.13
2022-03-14,9.7,13.2,6.4,3.6,2.2,89,0.2,3.48
2022-03-13,12.8,15.7,10.2,18.6,1.9,92,0.0,2.06
2022-03-12,13.4,19.7,6.2,0.6,1.8,72,5.3,13.19
2022-03-11,10.9,18.3,3.0,0.0,1.3,63,4.8,12.59
2022-03-10,8.4,16.9,0.1,0.0,1.4,55,8.1,15.73
2022-03-09,6.6,15.4,-0.9,0.0,1.2,60,10.0,18.89
2022-03-08,5.2,13.4,-2.4,0.0,1.3,53,9.7,17.94
2022-03-07,3.1,10.5,-3.7,0.0,1.3,46,8.6,16.28
2022-03-06,2.1,8.2,-3.0,0.0,2.4,38,10.2,19.52
2022-03-05,4.4,9.4,0.2,0.0,4.1,37,10.3,19.77
2022-03-04,7.8,15.5,-1.2,0.0,2.6,58,6.8,14.41
2022-03-03,5.3,12.6,-1.3,0.0,1.8,57,9.8,18.53
2022-03-02,3.7,10.1,-2.4,0.0,2.4,52,10.1,19.45
2022-03-01,6.4,12.3,1.4,2.1,1.9,71,3.5,9.28
2022-02-28,5.5,13.2,-2.2,0.0,1.3,50,7.3,13.7
2022-02-27,4.4,10.6,-1.5,0.0,2.6,46,10.4,18.81
2022-02-26,5.6,11.9,-1.1,1.2,3.0,63,6.7,13.17
2022-02-25,2.5,9.9,-5.3,0.0,2.0,58,9.3,15.77
2022-02-24,-1.7,5.2,-9.1,0.0,2.2,45,10.1,17.99
2022-02-23,-3.7,1.6,-8.0,0.0,2.5,39,9.0,17.12
2022-02-22,-2.0,2.5,-6.0,0.0,2.8,42,9.6,16.82
2022-02-21,-1.2,5.2,-8.1,0.1,2.5,52,8.4,14.37
2022-02-20,-3.2,0.8,-6.4,0.1,3.4,42,9.8,17.42
2022-02-19,0.9,5.3,-2.8,0.0,2.2,51,3.6,9.44
2022-02-18,-1.3,6.7,-9.9,0.0,1.2,48,9.4,16.35
2022-02-17,-5.3,0.2,-10.0,0.0,2.3,45,9.8,16.65
2022-02-16,-4.9,-1.2,-7.5,0.4,3.4,51,8.2,14.51
2022-02-15,-1.8,2.2,-5.5,0.1,3.7,55,7.0,12.85
2022-02-14,4.0,10.7,-1.6,0.4,1.9,66,5.2,10.59
2022-02-13,4.4,10.7,-0.4,0.3,1.3,61,4.3,10.05
2022-02-12,3.9,11.4,-2.1,0.0,1.3,52,9.1,14.65
2022-02-11,2.0,10.1,-5.2,0.0,1.2,53,9.3,14.5
2022-02-10,2.4,8.7,-2.4,0.0,1.6,51,9.0,14.49
2022-02-09,0.7,8.1,-6.8,0.0,1.0,55,8.3,13.07
2022-02-08,-0.3,6.3,-5.8,0.0,1.5,50,8.2,13.36
2022-02-07,-1.7,2.6,-7.2,0.0,1.6,47,5.0,9.7
2022-02-06,-2.6,3.0,-8.4,0.0,2.4,53,8.5,13.52
2022-02-05,-4.3,-0.2,-8.0,0.2,3.1,52,8.2,13.57
2022-02-04,-2.6,2.5,-6.8,0.2,2.7,50,8.4,13.27
2022-02-03,-1.5,3.8,-5.9,0.0,2.1,47,9.5,14.86
2022-02-02,-1.0,3.4,-4.6,0.0,2.3,54,7.4,12.55
2022-02-01,0.1,3.1,-3.0,0.5,2.6,65,5.8,9.27
2022-01-31,-0.8,6.2,-7.8,0.4,1.6,51,9.3,13.85
2022-01-30,-1.6,4.7,-6.9,0.0,1.8,45,9.1,13.48
2022-01-29,-1.1,4.0,-4.8,0.0,2.2,44,8.6,13.32
2022-01-28,-0.4,5.0,-4.7,0.0,2.1,49,8.9,13.54
2022-01-27,0.8,6.8,-3.7,0.0,1.6,55,8.7,12.34
2022-01-26,2.3,7.1,-1.5,0.0,1.7,63,7.5,10.82
2022-01-25,3.2,5.5,0.8,0.4,1.1,77,0.3,2.99
2022-01-24,3.8,7.5,-0.8,0.2,1.9,64,2.8,7.05
2022-01-23,4.1,9.8,-0.4,0.1,1.3,66,3.6,7.98
2022-01-22,1.6,8.4,-5.0,0.0,1.0,63,4.5,8.4
2022-01-21,-2.5,5.8,-9.5,0.0,1.0,61,8.7,12.82
2022-01-20,-3.6,3.0,-8.8,0.1,1.7,60,8.8,12.53
2022-01-19,-3.0,3.3,-9.3,0.4,1.7,60,5.3,8.0
2022-01-18,-4.2,1.8,-9.4,0.0,1.7,46,9.1,12.76
2022-01-17,-2.6,2.3,-7.2,0.2,2.5,54,6.3,9.89
2022-01-16,0.6,5.0,-4.4,0.1,2.7,54,7.8,11.22
2022-01-15,-0.1,6.2,-6.1,0.0,1.1,52,4.1,7.85
2022-01-14,-4.0,2.7,-9.7,0.0,1.6,47,8.9,12.48
2022-01-13,-4.4,-0.6,-7.8,0.1,3.1,50,7.9,10.89
2022-01-12,-4.8,0.3,-9.7,0.0,2.3,50,8.6,11.8
2022-01-11,-2.9,2.0,-6.9,0.2,3.5,53,7.9,11.14
2022-01-10,1.1,7.5,-5.0,0.1,1.2,69,6.0,8.66
2022-01-09,1.6,7.1,-2.9,0.0,1.0,71,5.4,8.05
2022-01-08,0.2,6.8,-7.0,0.0,1.5,59,6.7,9.41
2022-01-07,-1.6,6.7,-7.7,0.0,1.0,55,8.8,11.35
2022-01-06,0.0,6.2,-5.0,0.0,1.6,54,8.7,11.12
2022-01-05,-0.8,4.0,-6.0,0.2,1.0,57,2.1,5.77
2022-01-04,0.0,5.2,-5.0,0.0,1.7,53,8.6,11.22
2022-01-03,-1.5,4.8,-7.8,0.0,1.4,59,8.3,10.72
2022-01-02,-0.8,6.1,-6.7,0.1,1.5,60,6.8,8.83
2022-01-01,-3.7,3.4,-9.9,0.0,1.2,47,8.6,10.8
2021-12-31,-3.9,0.1,-7.2,0.0,2.9,42,8.5,11.23
2021-12-30,-0.7,2.7,-3.3,0.4,3.3,51,7.3,9.33
2021-12-29,2.5,7.5,-2.5,0.1,2.1,67,3.5,6.22
2021-12-28,0.0,4.9,-5.2,0.0,1.3,69,4.3,6.67
2021-12-27,-4.6,0.5,-11.2,0.1,2.0,59,6.7,9.32
2021-12-26,-8.4,-4.0,-12.2,0.2,2.7,46,8.5,11.13
2021-12-25,-6.1,-0.7,-9.8,0.7,3.7,47,7.4,10.34
2021-12-24,2.2,8.0,-2.6,0.9,1.8,67,1.9,4.88
2021-12-23,2.2,9.9,-3.6,0.0,0.9,60,8.3,9.8
2021-12-22,2.7,10.3,-2.4,0.0,1.1,61,8.2,10.29
2021-12-21,6.0,12.7,0.5,0.0,1.6,71,7.3,8.71
2021-12-20,5.0,11.1,-1.8,0.0,1.7,69,5.9,7.72
2021-12-19,0.9,5.3,-3.6,0.5,2.2,61,8.0,10.45
2021-12-18,-3.8,1.5,-10.1,0.5,2.0,56,7.2,9.74
2021-12-17,-1.5,6.4,-7.1,0.4,4.2,50,6.6,9.1
2021-12-16,5.9,10.1,2.6,0.6,1.1,80,2.1,5.09
2021-12-15,6.2,12.0,1.6,0.6,1.3,80,4.0,6.25
2021-12-14,2.4,8.0,-4.2,0.2,1.6,64,5.7,7.81
2021-12-13,-0.9,4.3,-5.2,0.0,2.1,46,8.7,11.38
2021-12-12,4.3,9.2,-1.2,0.0,2.8,59,5.8,8.05
2021-12-11,7.0,11.9,3.0,0.0,1.1,79,5.2,7.48
2021-12-10,7.1,12.2,2.8,0.4,1.0,84,2.9,4.74
2021-12-09,5.6,11.6,0.0,0.0,0.9,78,3.4,6.39
2021-12-08,5.1,12.6,0.1,0.0,1.0,76,7.8,10.19
2021-12-07,5.7,12.6,0.4,0.5,1.3,74,7.2,8.88
2021-12-06,5.0,12.8,-0.9,0.0,0.9,73,7.1,9.67
2021-12-05,2.6,10.2,-3.1,0.0,0.9,70,8.1,10.78
2021-12-04,2.2,7.9,-2.6,0.0,1.6,60,6.8,8.84
2021-12-03,4.1,8.4,0.2,0.6,2.6,57,7.3,9.82
2021-12-02,1.8,7.1,-4.1,0.1,1.8,62,6.9,9.93
2021-12-01,1.0,3.7,-2.2,0.4,3.9,52,7.6,10.6
2021-11-30,6.4,11.1,2.1,22.9,2.7,80,0.2,1.39
2021-11-29,6.4,14.4,-0.4,0.0,1.0,65,7.4,10.1
2021-11-28,4.5,13.2,-2.5,0.0,0.9,62,8.1,11.44
2021-11-27,3.4,10.7,-1.5,0.0,1.1,62,9.0,12.11
2021-11-26,4.8,10.7,0.0,0.0,1.7,57,8.3,11.11
2021-11-25,7.6,13.6,2.4,0.0,2.0,61,8.1,10.56
2021-11-24,5.8,10.8,0.8,0.2,2.2,63,6.1,8.76
2021-11-23,2.5,5.4,-0.4,1.1,2.9,63,5.4,8.25
2021-11-22,5.7,12.0,1.3,2.4,3.4,62,4.6,8.11
2021-11-21,10.4,15.6,5.7,0.6,0.9,81,1.4,5.15
2021-11-20,9.7,16.7,5.3,0.0,0.9,83,6.3,9.06
2021-11-19,11.0,17.6,5.5,0.0,1.3,79,6.5,9.27
2021-11-18,9.8,16.4,3.5,0.0,1.4,73,6.6,9.24
2021-11-17,7.3,14.4,0.9,0.0,1.1,65,8.5,12.12
2021-11-16,8.0,15.4,3.0,0.0,1.1,68,8.7,11.74
2021-11-15,8.7,16.1,3.5,0.0,0.9,74,8.1,11.35
2021-11-14,9.4,16.6,3.9,0.0,1.3,74,7.6,10.54
2021-11-13,7.1,14.2,0.8,0.0,1.3,72,8.1,11.88
2021-11-12,5.6,9.7,2.1,0.6,2.1,66,6.9,10.66
2021-11-11,7.0,11.0,3.6,1.2,2.4,67,5.7,9.04
2021-11-10,6.5,9.2,3.8,3.2,2.4,73,3.5,6.77
2021-11-09,7.2,10.2,4.9,2.5,2.6,72,2.8,6.13
2021-11-08,10.4,16.8,6.2,22.5,2.9,77,0.9,2.99
2021-11-07,14.0,20.7,7.3,0.1,1.8,68,7.2,12.19
2021-11-06,12.7,20.3,6.6,0.0,1.4,70,8.4,12.49
2021-11-05,11.5,19.2,5.6,0.0,1.0,74,7.1,11.18
2021-11-04,11.5,18.9,6.0,0.4,1.0,75,7.9,11.69
2021-11-03,11.0,17.8,5.6,0.1,1.1,74,8.2,13.03
2021-11-02,10.9,17.1,6.0,0.3,1.3,75,7.0,11.82
2021-11-01,12.6,19.1,8.0,0.0,1.3,75,7.5,12.1
2021-10-31,12.4,20.2,6.4,0.1,0.9,77,8.9,13.28
2021-10-30,11.8,17.8,7.6,0.1,0.9,76,3.3,8.15
2021-10-29,12.3,19.3,6.6,0.0,1.3,69,7.9,13.11
2021-10-28,11.5,19.8,4.6,0.0,1.3,66,9.4,15.52
2021-10-27,12.7,19.7,7.5,0.2,1.5,69,8.7,14.03
2021-10-26,11.3,19.1,4.6,0.0,1.0,73,9.1,13.98
2021-10-25,10.7,18.7,5.1,0.0,1.1,73,9.4,15.15
2021-10-24,10.4,18.6,4.4,0.0,1.0,72,8.9,15.0
2021-10-23,10.1,18.5,4.1,0.0,1.1,70,9.5,15.91
2021-10-22,9.8,16.6,4.5,0.4,1.6,70,8.5,14.53
2021-10-21,9.4,16.1,4.2,0.3,1.1,77,6.7,12.37
2021-10-20,8.9,15.6,4.0,0.0,1.2,73,7.9,15.53
2021-10-19,10.7,16.8,6.3,2.5,1.7,74,6.0,11.78
2021-10-18,8.9,16.7,1.1,0.3,1.2,65,9.1,16.41
2021-10-17,6.4,12.5,1.8,0.0,2.2,53,10.3,18.45
2021-10-16,12.7,17.1,6.6,6.1,2.5,65,0.9,6.24
2021-10-15,18.1,22.1,15.1,6.3,1.1,85,2.3,7.17
2021-10-14,19.0,24.8,14.8,0.0,1.2,80,8.6,15.16
2021-10-13,18.3,22.8,14.8,0.1,1.5,80,4.5,11.87
2021-10-12,16.4,18.2,14.9,3.8,2.0,85,0.7,4.79
2021-10-11,16.2,20.5,13.9,11.6,1.6,88,0.9,5.71
2021-10-10,22.2,27.8,17.5,5.0,1.5,84,4.6,10.8
2021-10-09,21.7,26.5,18.6,4.4,1.2,85,4.6,10.87
2021-10-08,20.0,22.8,18.0,1.7,1.0,90,1.2,5.9
2021-10-07,20.3,24.7,17.1,1.5,1.1,86,4.4,9.34
2021-10-06,20.4,24.7,17.2,3.7,1.4,86,4.7,10.06
2021-10-05,22.3,28.0,18.1,1.5,1.7,81,7.7,15.34
2021-10-04,22.6,27.8,17.1,2.5,1.9,79,4.8,10.93
2021-10-03,21.2,28.6,15.3,0.0,1.3,77,9.3,17.74
2021-10-02,20.3,26.8,15.7,0.7,1.2,80,9.6,17.56
2021-10-01,20.2,27.1,15.4,1.1,1.2,82,9.3,17.45
2021-09-30,20.7,26.5,16.7,4.4,1.3,84,7.9,17.48
2021-09-29,21.1,24.3,19.0,22.6,1.1,94,0.8,4.72
2021-09-28,20.8,24.3,18.1,0.7,1.3,81,1.4,9.23
2021-09-27,20.5,25.1,16.9,0.1,1.5,75,4.5,12.89
2021-09-26,20.5,25.1,17.0,0.1,1.7,74,5.4,14.24
2021-09-25,20.1,23.9,16.4,1.2,1.7,81,2.2,9.19
2021-09-24,19.6,25.7,14.4,0.6,1.3,78,7.7,15.97
2021-09-23,20.0,25.5,15.6,0.0,1.7,72,9.1,18.24
2021-09-22,21.5,26.6,17.5,5.4,2.0,78,8.1,15.84
2021-09-21,21.9,25.7,18.9,25.8,2.0,87,3.5,9.51
2021-09-20,21.9,26.7,16.6,0.1,1.9,76,8.0,17.9
2021-09-19,21.2,26.8,16.7,0.0,1.3,78,8.3,17.89
2021-09-18,21.1,27.0,16.5,0.2,1.2,79,8.8,18.43
2021-09-17,20.4,23.7,18.0,15.7,2.3,84,2.8,9.34
2021-09-16,21.2,25.6,16.3,0.9,2.0,74,5.5,14.83
2021-09-15,22.1,27.1,18.0,0.1,2.9,66,8.6,19.53
2021-09-14,21.6,25.2,18.3,3.0,2.4,76,4.6,12.96
2021-09-13,22.6,26.8,19.0,0.2,2.0,75,4.8,15.45
2021-09-12,22.8,28.9,17.9,0.0,1.2,80,8.6,19.19
2021-09-11,22.8,29.0,18.5,0.0,1.1,80,9.9,21.26
2021-09-10,21.8,26.3,18.7,0.5,1.0,86,4.3,13.09
2021-09-09,21.8,27.8,17.1,0.0,1.0,83,7.4,18.07
2021-09-08,21.9,26.8,18.5,0.6,1.5,82,6.4,17.22
2021-09-07,21.0,23.6,18.7,11.4,1.6,92,0.4,4.67
2021-09-06,20.9,24.3,18.1,9.7,2.1,82,1.5,9.36
2021-09-05,21.0,24.8,17.6,1.1,1.7,78,2.9,11.2
2021-09-04,21.5,26.6,17.2,0.1,1.6,76,7.0,17.41
2021-09-03,21.7,26.0,18.4,1.1,1.6,80,6.1,16.67
2021-09-02,21.7,24.7,19.3,1.8,1.4,84,2.5,10.85
2021-09-01,22.3,24.9,20.0,38.5,1.8,91,0.5,5.4
2021-08-31,22.9,27.1,20.1,14.5,1.3,87,2.1,9.15
2021-08-30,23.5,27.9,20.5,0.4,1.0,84,3.5,13.09
2021-08-29,23.0,26.9,20.4,11.5,1.3,87,3.6,11.43
2021-08-28,23.6,28.6,19.8,0.3,1.2,81,6.2,17.68
2021-08-27,22.6,26.2,20.0,14.8,1.3,91,1.8,6.55
2021-08-26,24.9,29.6,21.2,0.4,1.3,84,5.3,15.12
2021-08-25,23.7,26.0,22.0,21.9,1.1,93,0.8,6.95
2021-08-24,24.0,27.1,21.4,38.3,2.1,92,0.6,5.19
2021-08-23,22.4,24.6,20.9,44.5,1.4,93,0.0,4.06
2021-08-22,24.6,28.6,21.4,0.2,1.6,82,4.7,14.21
2021-08-21,23.4,25.9,21.3,46.9,2.3,90,0.8,5.11
2021-08-20,24.4,29.5,19.8,0.5,1.6,78,8.7,19.46
2021-08-19,23.2,28.3,19.6,3.5,1.5,79,6.0,16.5
2021-08-18,23.0,27.8,19.8,7.4,1.7,80,4.4,13.85
2021-08-17,23.8,28.3,20.2,5.3,1.9,76,5.1,15.99
2021-08-16,24.3,28.7,20.5,0.9,1.9,73,7.6,18.94
2021-08-15,24.1,29.0,19.9,1.1,1.6,77,7.6,18.75
2021-08-14,23.5,27.1,21.2,10.2,1.6,82,2.6,11.47
2021-08-13,24.9,28.7,22.0,0.9,1.3,81,1.9,11.8
2021-08-12,25.4,30.3,21.7,0.6,1.3,81,5.1,16.05
2021-08-11,25.5,30.8,21.6,0.8,1.3,80,7.5,19.31
2021-08-10,25.0,29.7,21.8,7.1,1.5,81,6.9,18.29
2021-08-09,26.2,31.4,21.9,4.3,1.9,74,8.5,21.23
2021-08-08,25.3,29.4,22.7,9.1,1.4,85,1.6,9.69
2021-08-07,27.2,33.1,22.6,3.6,1.4,77,9.5,22.7
2021-08-06,27.6,33.9,23.4,3.1,1.4,78,9.4,21.61
2021-08-05,28.4,33.9,23.8,0.1,1.2,76,11.0,23.43
2021-08-04,28.0,33.1,23.9,0.1,1.3,77,10.5,23.65
2021-08-03,27.0,31.5,23.6,8.1,1.2,83,6.5,17.58
2021-08-02,26.3,30.3,24.1,10.7,1.2,88,4.1,13.28
2021-08-01,26.9,31.9,24.3,18.4,1.2,86,4.1,13.28
2021-07-31,28.3,33.5,24.5,3.8,1.3,78,8.6,22.16
2021-07-30,28.0,33.5,23.3,0.8,1.5,75,9.5,22.41
2021-07-29,27.6,33.0,23.1,0.0,1.3,76,9.7,22.37
2021-07-28,27.6,33.1,22.8,0.5,1.4,74,10.6,23.43
2021-07-27,27.6,33.3,22.4,0.2,1.6,73,11.2,24.16
2021-07-26,27.5,32.7,22.9,0.1,1.8,71,10.9,25.21
2021-07-25,27.6,32.6,23.1,0.0,1.7,72,9.7,23.69
2021-07-24,27.7,33.0,23.3,0.0,1.5,73,10.6,24.4
2021-07-23,27.5,33.0,22.6,0.0,1.5,74,10.8,25.52
2021-07-22,27.2,32.7,22.2,0.0,1.6,73,11.0,25.66
2021-07-21,27.4,33.1,22.4,0.0,1.5,74,11.3,25.37
2021-07-20,26.8,31.5,23.1,0.2,1.1,80,7.1,19.4
2021-07-19,26.0,30.8,22.7,3.9,1.2,82,5.1,17.3
2021-07-18,26.0,31.1,22.1,2.8,1.5,79,7.9,21.61
2021-07-17,25.6,30.3,21.7,2.1,1.6,80,7.5,19.93
2021-07-16,26.1,32.1,22.2,4.4,1.5,81,8.9,22.72
2021-07-15,26.9,32.4,23.2,2.7,1.3,82,7.8,20.58
2021-07-14,27.6,32.1,23.9,0.0,1.5,80,7.8,22.19
2021-07-13,27.4,32.1,23.4,0.0,1.6,80,8.1,21.4
2021-07-12,26.7,32.0,22.8,0.4,1.4,82,8.0,21.42
2021-07-11,25.3,30.0,21.9,2.5,1.5,86,5.3,16.69
2021-07-10,24.7,29.5,21.8,6.5,1.6,86,6.2,19.11
2021-07-09,24.5,28.7,22.0,6.8,1.3,87,5.8,19.33
2021-07-08,24.6,28.5,22.1,23.2,1.3,89,3.8,16.82
2021-07-07,24.4,27.2,22.2,33.7,1.3,92,1.7,10.48
2021-07-06,23.4,26.4,20.6,51.6,1.5,90,2.6,11.66
2021-07-05,22.3,25.5,19.9,26.0,1.3,87,1.8,11.24
2021-07-04,23.2,26.3,20.7,19.4,2.5,87,2.1,10.65
2021-07-03,22.2,25.0,20.2,41.4,2.4,87,0.3,6.29
2021-07-02,24.3,29.4,20.1,0.3,1.7,75,6.1,19.17
2021-07-01,24.4,30.3,19.1,0.4,1.4,75,10.3,23.91
2021-06-30,23.1,27.9,20.0,1.6,1.2,81,4.8,17.2
2021-06-29,22.8,28.1,18.8,2.9,1.3,80,7.9,21.32
2021-06-28,22.9,27.8,19.8,2.8,1.5,79,6.8,18.76
2021-06-27,23.1,28.4,18.3,1.0,1.5,76,9.0,21.72
2021-06-26,22.0,26.4,19.2,4.3,1.1,81,3.9,14.73
2021-06-25,22.6,28.3,17.7,2.4,1.3,77,9.9,24.51
2021-06-24,21.6,26.5,17.5,0.2,1.3,78,7.7,21.45
2021-06-23,20.3,24.3,17.5,2.7,1.6,82,4.4,14.84
2021-06-22,20.8,25.8,16.9,5.3,1.6,78,6.1,18.66
2021-06-21,22.4,28.6,17.5,0.4,1.8,70,10.1,25.53
2021-06-20,22.7,29.4,16.1,0.0,1.7,70,11.0,26.11
2021-06-19,22.0,27.8,17.2,0.0,1.4,74,11.5,27.71
2021-06-18,20.7,23.9,18.3,3.3,1.4,89,1.2,9.04
2021-06-17,20.3,23.6,17.7,0.7,1.4,81,0.9,10.51
2021-06-16,21.5,24.9,18.6,2.8,2.6,76,4.9,16.64
2021-06-15,21.0,23.0,19.4,9.1,1.7,86,0.6,6.98
2021-06-14,22.3,27.2,18.6,0.0,1.4,81,5.2,18.61
2021-06-13,22.9,28.6,18.8,0.1,1.3,81,8.6,24.84
2021-06-12,23.0,28.2,18.8,3.1,1.3,82,7.2,22.58
2021-06-11,21.7,25.7,19.1,22.9,1.8,87,4.0,14.58
2021-06-10,22.9,27.9,18.2,4.6,1.9,72,4.0,16.08
2021-06-09,23.7,30.2,17.8,0.0,1.4,68,11.5,26.45
2021-06-08,22.7,28.9,17.4,0.1,1.3,71,9.3,23.7
2021-06-07,21.7,27.5,16.0,0.0,1.4,69,7.9,18.98
2021-06-06,21.6,27.2,16.5,0.1,1.8,71,10.9,25.0
2021-06-05,20.1,26.2,13.5,0.0,2.4,70,10.5,23.74
2021-06-04,18.8,24.5,13.8,1.3,2.2,68,10.9,28.11
2021-06-03,18.3,20.9,15.4,19.9,1.2,91,0.4,5.5
2021-06-02,21.8,28.2,16.3,0.0,1.4,67,9.5,23.18
2021-06-01,20.4,26.2,14.8,0.3,1.4,70,8.0,21.15
2021-05-31,19.3,25.0,15.0,5.6,1.4,74,5.6,17.4
2021-05-30,18.7,26.0,11.3,3.5,1.5,67,11.6,28.15
2021-05-29,17.3,23.1,12.3,0.4,2.0,69,8.9,22.14
2021-05-28,15.6,21.9,10.7,15.3,2.2,81,5.8,13.91
2021-05-27,16.0,20.9,12.4,2.7,1.8,80,4.1,11.97
2021-05-26,16.7,22.9,10.3,0.2,1.8,61,4.3,17.13
2021-05-25,15.5,21.1,11.1,2.7,2.4,65,8.0,21.06
2021-05-24,19.2,24.5,14.6,0.3,1.8,65,7.6,22.1
2021-05-23,20.2,27.2,13.0,0.0,1.3,68,8.4,21.66
2021-05-22,18.5,25.3,12.2,0.0,1.8,72,12.1,27.82
2021-05-21,15.6,18.5,13.5,3.1,2.2,84,3.1,9.83
2021-05-20,16.4,19.4,14.4,11.1,1.6,85,0.0,4.97
2021-05-19,19.6,26.9,12.9,0.0,1.3,67,11.1,27.74
2021-05-18,16.9,22.5,13.2,0.2,1.2,83,6.4,19.85
2021-05-17,15.2,17.5,13.6,4.5,1.5,94,0.4,5.29
2021-05-16,18.8,21.6,15.6,44.2,2.0,96,0.0,3.45
2021-05-15,20.0,23.3,17.4,9.2,1.2,90,0.6,8.1
2021-05-14,20.8,27.7,14.1,0.0,1.4,72,9.6,23.25
2021-05-13,19.6,27.3,12.1,0.0,1.3,67,12.3,27.06
2021-05-12,18.1,24.9,11.6,0.0,2.0,57,10.4,25.08
2021-05-11,15.9,21.0,11.1,2.7,2.1,65,5.5,17.72
2021-05-10,13.2,16.5,9.8,5.2,1.5,72,1.1,7.19
2021-05-09,16.0,22.7,9.2,0.0,2.5,48,12.6,28.77
2021-05-08,15.4,22.7,7.0,0.0,2.8,57,10.6,25.06
2021-05-07,15.0,21.1,9.4,1.9,2.7,60,7.3,17.07
2021-05-06,14.8,22.5,5.5,0.0,1.7,50,9.6,22.98
2021-05-05,15.1,20.4,9.3,1.3,3.0,55,11.5,27.81
2021-05-04,15.7,19.6,10.8,17.5,2.2,81,0.7,7.03
2021-05-03,14.0,21.4,6.0,0.0,1.8,62,11.3,27.42
2021-05-02,11.9,18.1,7.1,1.7,2.2,68,9.2,23.81
2021-05-01,10.2,13.4,8.1,9.1,2.4,79,2.7,10.92
2021-04-30,13.0,17.4,9.4,7.5,2.9,68,6.2,17.45
2021-04-29,14.7,20.1,10.4,1.6,1.9,60,6.9,19.09
2021-04-28,15.9,21.1,11.4,0.3,1.9,60,7.4,19.11
2021-04-27,14.6,19.9,8.8,0.3,1.5,62,3.2,14.26
2021-04-26,13.7,20.2,7.0,0.0,1.8,55,11.5,24.88
2021-04-25,14.9,21.4,8.6,0.0,2.2,59,10.9,25.21
2021-04-24,16.1,22.4,11.0,0.0,1.8,53,6.8,19.48
2021-04-23,17.3,21.2,14.1,0.0,2.7,45,1.7,11.32
2021-04-22,18.9,25.6,13.1,0.0,1.7,46,3.5,15.88
2021-04-21,17.4,26.4,8.4,0.0,1.3,51,10.4,23.48
2021-04-20,15.2,24.3,6.5,0.0,1.6,50,11.5,24.78
2021-04-19,13.0,21.0,4.0,0.0,2.3,51,12.2,26.34
2021-04-18,10.3,16.1,5.2,0.0,2.9,55,10.9,24.81
2021-04-17,10.3,16.3,5.5,0.1,2.5,58,8.0,18.48
2021-04-16,11.7,17.2,5.5,0.2,1.8,69,4.8,12.11
2021-04-15,10.1,17.6,2.4,0.0,1.5,54,11.0,23.33
2021-04-14,9.0,15.3,3.5,0.0,2.6,51,11.4,26.29
2021-04-13,11.8,16.6,6.3,3.1,3.2,70,8.1,19.27
2021-04-12,12.5,15.9,10.0,20.8,1.8,78,0.2,5.44
2021-04-11,12.9,20.7,4.3,0.0,1.4,56,11.2,23.47
2021-04-10,10.5,17.5,3.6,0.0,1.7,60,11.6,23.5
2021-04-09,10.2,16.7,3.7,0.6,2.1,57,9.4,21.25
2021-04-08,11.9,18.5,5.9,0.0,2.0,51,11.0,24.52
2021-04-07,13.2,20.7,5.6,0.0,1.8,51,11.5,24.24
2021-04-06,11.7,19.3,4.2,0.0,1.7,55,9.4,21.82
